id,CustomerID,BranchID,ProductID,Date,Time,Quantity,TotalAmount
3008,1042,126,105,8/14/2020,11:37:08,1.03,14.832
3009,123,112,119,3/14/2020,16:55:19,2.18,27.3154
3010,352,134,109,3/26/2020,11:07:37,2.16,17.4312
3011,935,108,115,8/29/2020,14:02:18,1.31,11.5018
3012,971,108,106,6/1/2020,11:46:46,1.64,21.7792
3013,851,109,102,11/4/2020,18:21:15,0.69,7.7625
3014,960,128,117,3/5/2020,16:46:13,1.3,19.643
3015,284,131,102,1/30/2020,19:18:18,1.81,20.3625
3016,1069,133,101,6/9/2020,14:18:24,0.9,8.037
3017,383,107,116,7/7/2020,13:51:24,0.82,6.5764
3018,984,116,111,4/12/2020,15:46:02,1.1,8.283
3019,1029,128,114,2/4/2020,13:25:45,1.54,22.0374
3020,1025,134,114,5/26/2020,21:49:39,1.79,25.6149
3021,459,119,105,10/11/2020,18:54:54,2.2,31.68
3022,1035,102,119,3/12/2020,12:52:29,1.57,19.6721
3023,1079,118,109,8/14/2020,13:32:52,2.2,17.754
3024,215,136,104,8/13/2020,13:15:56,1.56,16.77
3025,558,106,114,2/29/2020,15:53:35,0.87,12.4497
3026,325,126,106,10/24/2020,21:07:39,1.76,23.3728
3027,108,132,110,6/2/2020,13:11:52,0.43,5.8523
3028,902,118,108,9/15/2020,15:48:07,1.08,9.9144
3029,396,101,110,12/21/2020,16:46:07,0.62,8.4382
3030,851,121,110,5/22/2020,20:07:59,1.94,26.4034
3031,528,131,114,8/28/2020,17:13:59,0.72,10.3032
3032,883,112,109,3/1/2020,13:30:56,0.6,4.842
3033,948,107,101,3/3/2020,15:24:15,0.56,5.0008
3034,630,138,109,8/4/2020,21:35:05,0.6,4.842
3035,231,118,107,3/8/2020,15:35:26,1.95,16.5165
3036,344,102,115,10/22/2020,16:17:19,2.29,20.1062
3037,714,109,108,5/25/2020,16:08:20,0.77,7.0686
3038,466,126,113,4/3/2020,15:40:42,1.26,12.6756
3039,676,139,104,10/14/2020,20:57:22,1.2,12.9
3040,992,124,106,1/7/2020,11:14:32,1.87,24.8336
3041,752,132,114,9/17/2020,19:50:06,1.06,15.1686
3042,608,102,109,2/27/2020,20:13:47,1.88,15.1716
3043,280,123,118,10/22/2020,18:37:19,0.95,13.8795
3044,194,125,111,2/3/2020,19:27:32,1.28,9.6384
3045,869,108,110,4/7/2020,18:10:27,0.88,11.9768
3046,268,123,101,6/13/2020,15:04:12,1.57,14.0201
3047,692,137,113,5/27/2020,13:21:04,1.96,19.7176
3048,452,128,115,10/29/2020,14:11:44,1.55,13.609
3049,309,111,102,8/15/2020,18:44:56,1.62,18.225
3050,483,119,119,6/7/2020,19:48:04,2.18,27.3154
3051,985,124,101,4/16/2020,19:36:46,1.03,9.1979
3052,856,105,101,5/19/2020,13:35:20,1.24,11.0732
3053,414,114,113,6/25/2020,11:31:14,0.79,7.9474
3054,112,139,101,9/1/2020,14:59:03,0.34,3.0362
3055,472,109,103,5/30/2020,18:06:20,0.6,7.818
3056,887,113,110,5/29/2020,13:27:41,1.54,20.9594
3057,597,107,111,8/25/2020,13:32:06,0.84,6.3252
3058,361,108,104,10/10/2020,21:52:36,2.12,22.79
3059,149,106,117,12/7/2020,21:37:15,1.52,22.9672
3060,1023,138,106,6/29/2020,11:43:27,1.82,24.1696
3061,700,103,119,2/5/2020,14:21:44,1.78,22.3034
3062,298,101,118,6/14/2020,19:45:20,2.21,32.2881
3063,439,139,114,7/11/2020,11:55:25,1.62,23.1822
3064,287,114,108,9/22/2020,19:18:38,0.54,4.9572
3065,1014,127,103,8/24/2020,13:33:56,0.99,12.8997
3066,488,119,101,2/7/2020,16:35:02,1.81,16.1633
3067,385,121,104,1/21/2020,19:21:55,1.75,18.8125
3068,338,131,117,5/9/2020,15:20:45,0.81,12.2391
3069,554,111,117,3/24/2020,16:11:05,1.07,16.1677
3070,435,138,119,11/4/2020,18:41:47,1.77,22.1781
3071,958,118,110,5/4/2020,12:08:35,0.82,11.1602
3072,1098,113,100,12/5/2020,20:42:36,2.21,30.277
3073,484,110,116,11/24/2020,14:46:42,2.1,16.842
3074,730,118,116,6/4/2020,15:10:21,1.98,15.8796
3075,1065,121,113,12/19/2020,21:19:51,1.54,15.4924
3076,622,120,103,2/29/2020,16:27:15,1.27,16.5481
3077,756,112,113,11/17/2020,12:47:14,1.73,17.4038
3078,182,124,102,7/20/2020,20:40:14,0.31,3.4875
3079,661,133,102,10/27/2020,20:14:07,0.43,4.8375
3080,199,126,109,1/10/2020,20:20:53,0.99,7.9893
3081,813,138,104,1/30/2020,21:34:16,0.36,3.87
3082,299,110,101,11/27/2020,14:21:14,0.31,2.7683
3083,951,100,117,6/12/2020,12:29:01,0.99,14.9589
3084,475,107,103,5/11/2020,15:12:55,1.43,18.6329
3085,1049,100,104,9/24/2020,13:04:12,1.73,18.5975
3086,818,100,100,6/7/2020,11:48:56,0.39,5.343
3087,905,110,100,9/17/2020,20:47:49,2.28,31.236
3088,970,121,103,6/29/2020,12:05:26,1.97,25.6691
3089,703,105,108,8/10/2020,13:37:54,1.53,14.0454
3090,485,129,113,8/12/2020,21:06:14,1.95,19.617
3091,786,116,107,10/13/2020,17:17:31,1.72,14.5684
3092,741,104,108,10/26/2020,13:53:29,1.61,14.7798
3093,612,117,105,5/31/2020,11:38:06,1.86,26.784
3094,647,122,108,7/10/2020,11:56:21,0.34,3.1212
3095,711,127,105,8/15/2020,20:22:23,2.09,30.096
3096,971,115,112,6/3/2020,19:26:03,2.29,33.7088
3097,524,120,116,4/24/2020,15:00:12,1.94,15.5588
3098,172,127,108,1/17/2020,11:08:17,1.99,18.2682
3099,878,125,118,10/13/2020,14:37:11,1.19,17.3859
3100,237,135,109,1/16/2020,12:06:10,1.06,8.5542
3101,359,105,119,2/1/2020,18:54:43,0.46,5.7638
3102,221,110,103,5/30/2020,15:10:39,1.56,20.3268
3103,821,124,117,7/22/2020,20:35:22,1.04,15.7144
3104,557,131,109,2/9/2020,18:59:03,0.79,6.3753
3105,562,117,107,2/26/2020,18:47:30,0.57,4.8279
3106,408,114,109,11/28/2020,13:56:42,1.69,13.6383
3107,903,100,115,5/27/2020,11:08:59,2.18,19.1404
3108,408,107,101,9/14/2020,17:20:17,0.85,7.5905
3109,498,120,109,6/12/2020,12:24:42,0.79,6.3753
3110,112,101,106,4/28/2020,17:03:45,0.72,9.5616
3111,104,113,112,2/10/2020,19:07:32,2.21,32.5312
3112,464,124,106,4/20/2020,20:32:55,1.15,15.272
3113,511,107,106,5/11/2020,11:52:45,1.07,14.2096
3114,453,104,114,6/12/2020,16:00:49,2.02,28.9062
3115,974,121,118,7/8/2020,19:39:51,0.69,10.0809
3116,184,116,111,3/24/2020,11:19:46,0.61,4.5933
3117,674,121,111,4/23/2020,13:19:36,1.64,12.3492
3118,817,104,114,11/12/2020,18:52:16,2.24,32.0544
3119,205,114,114,9/5/2020,13:49:01,1.15,16.4565
3120,150,135,118,6/10/2020,20:46:26,1.59,23.2299
3121,234,114,114,11/27/2020,20:19:28,1.08,15.4548
3122,979,113,100,5/31/2020,16:32:46,0.48,6.576
3123,1076,131,100,10/10/2020,15:21:22,2.3,31.51
3124,794,110,103,3/28/2020,19:13:54,2.21,28.7963
3125,222,106,100,9/29/2020,11:44:40,0.37,5.069
3126,195,113,112,12/29/2020,12:26:07,0.71,10.4512
3127,1053,115,114,8/26/2020,17:00:26,2.29,32.7699
3128,505,107,116,8/3/2020,15:43:05,1.46,11.7092
3129,212,100,114,1/8/2020,12:16:22,0.92,13.1652
3130,492,139,110,2/14/2020,17:04:00,0.78,10.6158
3131,355,135,115,10/4/2020,20:42:41,1.06,9.3068
3132,157,109,113,1/27/2020,14:21:33,1.62,16.2972
3133,251,139,103,7/21/2020,14:14:21,2.15,28.0145
3134,746,132,118,2/26/2020,14:30:41,1.21,17.6781
3135,810,109,113,9/18/2020,12:54:55,0.59,5.9354
3136,492,121,117,12/18/2020,12:21:50,1.66,25.0826
3137,699,101,113,1/27/2020,21:11:35,1.45,14.587
3138,946,103,118,9/29/2020,17:58:05,2.27,33.1647
3139,318,118,112,4/24/2020,13:54:46,2.16,31.7952
3140,451,134,115,10/9/2020,12:52:42,2.01,17.6478
3141,228,102,106,2/3/2020,14:18:35,1.76,23.3728
3142,610,109,117,4/3/2020,15:12:45,0.56,8.4616
3143,1093,119,105,3/21/2020,16:09:27,1.59,22.896
3144,115,108,111,3/15/2020,18:23:12,1.7,12.801
3145,750,109,114,4/6/2020,18:17:12,0.76,10.8756
3146,725,125,106,6/5/2020,19:04:48,2.27,30.1456
3147,504,134,119,6/12/2020,19:47:18,1.54,19.2962
3148,430,132,115,12/25/2020,20:38:01,0.95,8.341
3149,797,102,110,6/2/2020,11:42:32,0.6,8.166
3150,133,108,115,12/3/2020,16:24:52,1.88,16.5064
3151,180,101,116,6/29/2020,12:44:35,1.25,10.025
3152,991,138,108,11/28/2020,21:26:00,0.46,4.2228
3153,459,102,115,3/6/2020,14:24:17,1.2,10.536
3154,374,115,112,6/17/2020,21:44:05,1.85,27.232
3155,1055,126,114,7/15/2020,20:05:52,1.07,15.3117
3156,564,138,108,7/21/2020,20:39:58,1.26,11.5668
3157,756,100,111,9/27/2020,19:33:36,2.2,16.566
3158,936,112,117,9/8/2020,14:39:25,1.4,21.154
3159,762,103,105,6/9/2020,18:51:15,0.45,6.48
3160,1009,108,115,1/18/2020,21:57:20,1.86,16.3308
3161,108,106,100,1/6/2020,19:21:38,2.09,28.633
3162,176,103,100,6/8/2020,16:31:11,2.12,29.044
3163,637,114,109,3/12/2020,20:37:02,1.95,15.7365
3164,928,113,113,11/12/2020,17:27:48,1.23,12.3738
3165,452,102,115,9/5/2020,14:23:19,0.79,6.9362
3166,1030,108,101,1/28/2020,20:32:49,2.16,19.2888
3167,1051,105,117,3/28/2020,13:27:01,1.03,15.5633
3168,726,117,112,6/11/2020,14:24:55,1.66,24.4352
3169,1069,126,105,10/23/2020,13:29:35,1.32,19.008
3170,671,121,100,7/22/2020,11:31:25,0.61,8.357
3171,120,123,106,10/1/2020,11:49:32,1.6,21.248
3172,1011,127,119,9/17/2020,15:35:35,1.65,20.6745
3173,141,124,106,3/11/2020,21:49:19,0.59,7.8352
3174,882,125,111,4/14/2020,17:41:16,1.74,13.1022
3175,615,125,118,5/11/2020,19:32:09,0.55,8.0355
3176,329,103,106,8/26/2020,19:41:27,0.67,8.8976
3177,584,135,117,8/11/2020,19:42:46,2.24,33.8464
3178,359,131,107,7/10/2020,15:24:02,1.82,15.4154
3179,530,105,104,9/22/2020,17:16:10,1.44,15.48
3180,369,109,106,2/28/2020,21:07:06,0.91,12.0848
3181,1077,111,108,6/23/2020,16:51:42,0.67,6.1506
3182,467,102,112,4/29/2020,20:08:27,0.84,12.3648
3183,646,132,113,3/15/2020,13:32:30,2.25,22.635
3184,1073,120,103,6/21/2020,20:18:07,1.03,13.4209
3185,832,104,102,9/10/2020,20:22:13,1.07,12.0375
3186,238,113,104,8/3/2020,21:11:38,0.51,5.4825
3187,926,116,105,5/15/2020,13:37:40,1.88,27.072
3188,488,112,112,9/12/2020,11:04:00,2.03,29.8816
3189,941,119,106,5/17/2020,13:57:12,1.05,13.944
3190,272,121,112,3/10/2020,17:34:57,1.4,20.608
3191,396,120,110,8/4/2020,14:48:45,0.96,13.0656
3192,758,103,112,10/15/2020,20:09:27,2.29,33.7088
3193,798,103,117,5/4/2020,21:03:07,1.36,20.5496
3194,984,112,117,10/26/2020,15:49:57,2.23,33.6953
3195,295,117,113,6/22/2020,12:36:14,0.35,3.521
3196,232,106,103,4/26/2020,12:09:40,1.92,25.0176
3197,905,120,112,12/7/2020,16:45:34,1.79,26.3488
3198,305,112,109,3/8/2020,12:36:45,1.07,8.6349
3199,594,137,100,3/3/2020,17:26:25,0.49,6.713
3200,451,102,104,6/9/2020,18:34:14,1.53,16.4475
3201,977,131,118,12/15/2020,12:12:38,1.19,17.3859
3202,344,125,100,4/10/2020,15:56:19,1.98,27.126
3203,835,100,103,9/22/2020,16:17:40,2.11,27.4933
3204,453,121,118,5/4/2020,12:06:20,1.68,24.5448
3205,801,139,108,12/10/2020,19:30:22,1.31,12.0258
3206,509,112,102,8/14/2020,12:02:08,2.02,22.725
3207,707,113,119,2/14/2020,20:13:12,0.33,4.1349
3208,488,131,111,3/2/2020,13:19:44,2.12,15.9636
3209,375,136,119,4/9/2020,16:03:55,1.84,23.0552
3210,849,130,106,11/24/2020,15:34:36,0.37,4.9136
3211,1076,135,115,12/31/2020,18:24:33,0.61,5.3558
3212,1081,103,102,9/16/2020,16:36:15,1.47,16.5375
3213,672,134,119,9/27/2020,15:21:50,1.15,14.4095
3214,934,123,115,6/5/2020,20:53:50,1.43,12.5554
3215,159,103,112,6/16/2020,12:43:54,0.6,8.832
3216,412,117,112,3/4/2020,14:50:29,0.77,11.3344
3217,505,102,104,7/19/2020,21:21:21,1.91,20.5325
3218,588,113,103,10/17/2020,12:10:00,1.03,13.4209
3219,806,111,116,12/3/2020,12:50:21,1.55,12.431
3220,879,132,102,8/12/2020,14:07:22,0.41,4.6125
3221,792,106,100,10/4/2020,20:15:57,1.55,21.235
3222,462,133,114,4/3/2020,17:14:46,1.8,25.758
3223,210,106,107,12/7/2020,19:04:08,0.75,6.3525
3224,418,104,116,2/14/2020,12:41:58,0.93,7.4586
3225,438,124,117,9/18/2020,20:26:15,2.16,32.6376
3226,314,139,109,9/19/2020,19:28:50,2.16,17.4312
3227,604,135,119,3/31/2020,20:43:21,0.84,10.5252
3228,870,126,116,1/21/2020,15:10:43,0.56,4.4912
3229,458,102,114,5/25/2020,19:11:26,0.81,11.5911
3230,968,132,104,7/17/2020,13:36:24,0.7,7.525
3231,914,102,115,5/30/2020,12:12:50,1.7,14.926
3232,524,102,102,3/13/2020,12:16:59,1.17,13.1625
3233,526,104,106,12/29/2020,14:40:21,1.29,17.1312
3234,137,108,112,8/14/2020,19:54:45,1.26,18.5472
3235,608,138,104,12/16/2020,19:58:26,0.65,6.9875
3236,838,100,103,8/17/2020,15:53:39,1.83,23.8449
3237,922,136,101,1/8/2020,14:48:47,0.9,8.037
3238,713,124,117,5/26/2020,16:19:56,2.22,33.5442
3239,787,128,108,11/22/2020,16:28:48,2.16,19.8288
3240,989,121,116,10/12/2020,14:25:43,0.31,2.4862
3241,418,101,112,9/5/2020,20:13:05,0.93,13.6896
3242,473,118,102,11/13/2020,11:21:24,1.44,16.2
3243,444,123,102,5/30/2020,16:41:21,2.16,24.3
3244,875,122,118,6/1/2020,18:51:04,1.68,24.5448
3245,257,124,113,2/11/2020,20:24:56,0.72,7.2432
3246,818,110,116,11/28/2020,12:22:03,1.82,14.5964
3247,1053,114,101,3/4/2020,12:40:01,1.72,15.3596
3248,973,100,116,3/9/2020,11:10:06,1.65,13.233
3249,978,114,108,5/28/2020,17:55:58,1.51,13.8618
3250,528,100,103,9/24/2020,11:46:53,1.04,13.5512
3251,872,114,112,2/18/2020,20:12:08,1.05,15.456
3252,796,117,102,12/10/2020,19:53:59,2.24,25.2
3253,1056,133,108,11/21/2020,15:53:45,0.47,4.3146
3254,1026,135,105,2/20/2020,20:16:12,1.87,26.928
3255,568,103,103,4/24/2020,19:28:16,1.52,19.8056
3256,715,103,111,12/27/2020,18:53:35,1.03,7.7559
3257,368,138,102,1/28/2020,21:40:59,0.39,4.3875
3258,1070,138,104,1/4/2020,11:20:02,0.36,3.87
3259,1077,136,117,8/21/2020,20:19:49,1.76,26.5936
3260,807,122,119,5/24/2020,17:32:40,1.81,22.6793
3261,326,104,118,4/8/2020,16:25:01,1.6,23.376
3262,493,123,112,1/24/2020,12:08:07,0.51,7.5072
3263,382,137,104,4/27/2020,15:28:10,1.25,13.4375
3264,805,103,114,6/17/2020,19:35:52,1.96,28.0476
3265,834,120,112,5/5/2020,21:03:46,1.36,20.0192
3266,718,139,115,12/4/2020,19:18:32,0.82,7.1996
3267,329,121,103,3/21/2020,20:07:15,2.29,29.8387
3268,145,113,112,7/27/2020,14:10:08,2.2,32.384
3269,472,100,100,4/2/2020,20:59:26,0.45,6.165
3270,108,115,100,9/25/2020,13:05:10,0.62,8.494
3271,744,133,103,5/6/2020,13:51:14,0.75,9.7725
3272,859,125,109,8/24/2020,19:25:20,0.76,6.1332
3273,707,101,101,4/27/2020,17:10:22,1.43,12.7699
3274,369,111,103,1/4/2020,14:50:57,0.83,10.8149
3275,802,137,111,6/23/2020,21:19:30,0.82,6.1746
3276,594,104,105,5/14/2020,12:07:26,0.91,13.104
3277,307,129,116,2/13/2020,15:23:12,2.14,17.1628
3278,1051,104,101,7/7/2020,16:08:33,0.75,6.6975
3279,422,120,102,2/5/2020,17:48:41,1.14,12.825
3280,436,108,119,1/5/2020,11:49:32,0.8,10.024
3281,702,103,118,12/24/2020,15:02:15,1.15,16.8015
3282,595,105,111,9/29/2020,19:04:44,1.93,14.5329
3283,665,131,105,7/25/2020,13:37:05,1.64,23.616
3284,428,119,101,3/2/2020,20:10:10,1.86,16.6098
3285,877,101,117,6/16/2020,19:31:41,1.88,28.4068
3286,850,103,102,11/27/2020,11:33:18,1.06,11.925
3287,429,133,109,11/21/2020,14:48:25,1.68,13.5576
3288,488,118,106,9/22/2020,15:22:27,1.53,20.3184
3289,189,107,100,2/5/2020,19:35:30,0.47,6.439
3290,288,135,118,5/21/2020,12:10:07,1.29,18.8469
3291,440,123,119,3/28/2020,20:47:25,0.8,10.024
3292,799,138,115,11/3/2020,16:27:08,0.75,6.585
3293,726,121,117,4/24/2020,21:03:18,2.07,31.2777
3294,886,100,116,4/26/2020,18:26:24,0.46,3.6892
3295,668,114,109,8/16/2020,13:46:42,1.57,12.6699
3296,330,107,107,12/19/2020,12:32:30,1.03,8.7241
3297,663,132,105,11/30/2020,17:47:31,0.48,6.912
3298,1029,112,105,5/12/2020,19:48:50,1.18,16.992
3299,659,136,102,11/6/2020,14:47:10,0.99,11.1375
3300,208,132,108,7/30/2020,19:02:52,1.02,9.3636
3301,169,133,118,6/9/2020,20:46:59,1.46,21.3306
3302,622,127,102,12/30/2020,19:47:42,2.16,24.3
3303,329,116,117,2/29/2020,18:57:49,1.38,20.8518
3304,692,108,104,7/14/2020,20:46:57,1.78,19.135
3305,139,102,110,4/23/2020,11:55:41,0.86,11.7046
3306,919,128,119,9/7/2020,17:53:48,2.26,28.3178
3307,447,123,113,5/16/2020,18:08:01,0.4,4.024
3308,599,102,102,12/26/2020,15:47:05,1.09,12.2625
3309,480,115,111,5/26/2020,20:07:08,0.69,5.1957
3310,209,127,101,3/30/2020,19:53:28,0.77,6.8761
3311,999,114,100,9/24/2020,14:51:48,1.39,19.043
3312,541,122,114,1/21/2020,14:11:54,1.1,15.741
3313,1029,126,105,7/27/2020,19:31:18,0.67,9.648
3314,935,120,105,4/17/2020,19:21:52,0.97,13.968
3315,342,118,104,6/22/2020,18:13:30,0.83,8.9225
3316,880,129,115,3/17/2020,20:11:03,0.44,3.8632
3317,924,126,100,2/16/2020,18:45:58,1.82,24.934
3318,667,124,104,12/28/2020,19:51:52,2.13,22.8975
3319,111,126,112,2/24/2020,15:27:16,1.35,19.872
3320,380,120,118,5/7/2020,17:46:43,1.71,24.9831
3321,1001,118,115,6/8/2020,17:06:36,1.73,15.1894
3322,887,112,105,7/6/2020,12:20:05,1.41,20.304
3323,494,110,106,11/21/2020,20:35:04,0.35,4.648
3324,742,115,104,10/20/2020,15:50:10,2.19,23.5425
3325,1089,107,113,3/15/2020,15:13:50,1.09,10.9654
3326,695,107,116,9/16/2020,12:03:25,2.02,16.2004
3327,1040,112,100,9/30/2020,18:34:25,0.48,6.576
3328,636,104,113,10/30/2020,14:08:55,1.27,12.7762
3329,237,107,116,8/22/2020,11:02:50,1.99,15.9598
3330,804,104,116,6/1/2020,19:58:22,0.87,6.9774
3331,731,108,108,4/17/2020,11:57:55,1.03,9.4554
3332,972,103,104,11/29/2020,12:12:34,2.12,22.79
3333,915,123,117,12/30/2020,20:04:19,2.26,34.1486
3334,1014,105,119,1/4/2020,21:57:19,2.12,26.5636
3335,813,103,100,4/23/2020,14:31:26,1.06,14.522
3336,891,101,108,5/2/2020,21:42:20,0.72,6.6096
3337,592,134,119,10/31/2020,21:45:06,2.14,26.8142
3338,386,102,118,11/23/2020,15:24:35,1.28,18.7008
3339,928,128,119,7/4/2020,13:19:46,2.16,27.0648
3340,446,116,106,7/11/2020,17:21:14,1.74,23.1072
3341,1071,134,111,12/17/2020,13:13:50,0.97,7.3041
3342,124,106,114,8/29/2020,21:08:50,1.23,17.6013
3343,779,137,104,1/17/2020,15:11:05,2.03,21.8225
3344,961,125,117,3/2/2020,18:10:28,1.41,21.3051
3345,1061,135,119,1/17/2020,19:50:07,2.11,26.4383
3346,1050,112,118,10/20/2020,19:23:13,1.09,15.9249
3347,954,114,100,12/7/2020,19:38:42,1.46,20.002
3348,653,119,107,4/30/2020,17:53:14,1.15,9.7405
3349,926,112,110,1/24/2020,19:48:04,2.21,30.0781
3350,995,107,117,5/15/2020,15:59:57,1.5,22.665
3351,1063,117,118,8/2/2020,19:52:15,0.83,12.1263
3352,134,116,112,2/17/2020,11:46:17,1.16,17.0752
3353,879,100,110,6/22/2020,11:00:36,1.28,17.4208
3354,640,107,105,3/23/2020,16:33:05,1.26,18.144
3355,967,104,111,12/30/2020,12:58:20,1.64,12.3492
3356,956,135,103,8/13/2020,14:31:42,2.04,26.5812
3357,1008,119,119,8/21/2020,16:57:49,0.86,10.7758
3358,661,110,112,3/21/2020,12:52:34,1.02,15.0144
3359,832,120,116,8/18/2020,11:40:34,1.17,9.3834
3360,1036,117,108,1/20/2020,17:38:04,2.25,20.655
3361,967,138,119,6/23/2020,13:51:49,1.39,17.4167
3362,746,128,110,6/14/2020,19:35:05,1.24,16.8764
3363,346,114,109,4/16/2020,13:42:12,2.26,18.2382
3364,601,107,104,7/3/2020,21:03:14,0.55,5.9125
3365,851,103,104,4/3/2020,11:57:43,1.83,19.6725
3366,131,130,100,4/2/2020,15:37:15,1.89,25.893
3367,851,111,100,11/14/2020,18:47:01,1.62,22.194
3368,217,133,105,2/28/2020,12:57:35,2.15,30.96
3369,994,114,101,4/29/2020,14:45:15,0.84,7.5012
3370,313,135,112,3/19/2020,13:58:24,0.86,12.6592
3371,941,134,101,3/23/2020,19:38:00,1.2,10.716
3372,612,137,116,3/22/2020,11:10:27,1.26,10.1052
3373,464,132,110,11/10/2020,20:05:15,0.96,13.0656
3374,185,131,118,10/4/2020,13:21:03,0.68,9.9348
3375,767,114,115,2/5/2020,20:20:30,1.39,12.2042
3376,778,104,114,12/3/2020,15:09:29,1.65,23.6115
3377,534,126,108,7/15/2020,18:51:50,1.95,17.901
3378,130,110,115,10/25/2020,15:17:50,1.8,15.804
3379,630,115,109,3/25/2020,19:11:03,1.05,8.4735
3380,248,121,114,7/16/2020,11:45:51,1.09,15.5979
3381,180,114,105,2/8/2020,20:27:27,0.33,4.752
3382,862,113,103,12/26/2020,20:51:04,1.5,19.545
3383,163,130,103,1/10/2020,13:45:25,1.55,20.1965
3384,518,116,101,5/30/2020,17:12:16,2.11,18.8423
3385,692,103,115,6/17/2020,11:47:28,0.96,8.4288
3386,977,114,118,12/23/2020,15:52:08,0.33,4.8213
3387,652,139,115,8/29/2020,21:06:07,1.38,12.1164
3388,520,102,101,4/20/2020,18:53:28,2.07,18.4851
3389,608,114,103,7/19/2020,16:52:35,1.4,18.242
3390,405,122,102,3/13/2020,18:02:49,1.78,20.025
3391,863,120,117,5/10/2020,18:11:06,0.48,7.2528
3392,670,104,101,10/22/2020,14:24:48,1.69,15.0917
3393,827,100,108,4/16/2020,16:31:08,2.23,20.4714
3394,366,122,107,2/13/2020,16:04:00,0.91,7.7077
3395,1077,112,110,10/18/2020,21:00:17,1.88,25.5868
3396,838,110,114,11/7/2020,18:11:51,2.18,31.1958
3397,365,116,117,7/18/2020,21:52:20,0.86,12.9946
3398,1003,121,103,10/27/2020,20:41:45,0.69,8.9907
3399,223,116,106,11/11/2020,21:17:00,0.35,4.648
3400,723,133,117,9/30/2020,12:37:46,1.31,19.7941
3401,501,111,110,1/23/2020,11:02:01,0.66,8.9826
3402,757,122,108,10/19/2020,13:55:31,1.81,16.6158
3403,608,104,107,10/18/2020,13:49:33,0.43,3.6421
3404,651,112,116,3/3/2020,12:53:23,1.39,11.1478
3405,845,101,112,10/20/2020,15:33:24,1.8,26.496
3406,1086,100,102,4/7/2020,16:17:05,0.59,6.6375
3407,500,114,110,1/7/2020,15:47:23,1.66,22.5926
3408,876,120,116,2/3/2020,14:16:31,0.92,7.3784
3409,1099,102,102,11/26/2020,13:41:50,0.34,3.825
3410,388,100,107,4/26/2020,18:05:02,1.61,13.6367
3411,257,134,102,6/24/2020,21:15:31,2.08,23.4
3412,363,117,119,8/10/2020,17:01:37,1.16,14.5348
3413,205,132,108,6/16/2020,15:46:44,0.46,4.2228
3414,326,136,103,9/1/2020,20:15:51,0.57,7.4271
3415,124,114,109,4/29/2020,16:29:15,2.13,17.1891
3416,619,131,118,4/6/2020,20:10:36,1.78,26.0058
3417,551,125,119,3/5/2020,16:42:35,0.7,8.771
3418,425,117,112,11/27/2020,11:54:24,0.61,8.9792
3419,830,121,116,7/13/2020,15:12:58,0.56,4.4912
3420,275,102,107,10/28/2020,13:49:58,1.97,16.6859
3421,204,113,109,1/3/2020,14:57:47,1.26,10.1682
3422,662,139,117,6/19/2020,17:29:05,2.06,31.1266
3423,956,116,109,6/7/2020,12:02:15,1.86,15.0102
3424,204,105,116,8/13/2020,16:57:20,1.72,13.7944
3425,577,106,116,8/27/2020,11:32:58,0.61,4.8922
3426,909,113,119,7/6/2020,16:42:36,0.91,11.4023
3427,800,102,109,2/16/2020,14:27:15,1.54,12.4278
3428,913,137,106,5/25/2020,13:20:48,1.87,24.8336
3429,157,100,116,8/9/2020,13:47:06,1.24,9.9448
3430,1008,103,110,9/8/2020,21:16:53,1.4,19.054
3431,866,130,115,5/15/2020,17:46:29,0.52,4.5656
3432,930,104,103,4/7/2020,20:27:59,1.87,24.3661
3433,119,124,113,8/26/2020,15:28:52,2.02,20.3212
3434,1032,112,117,4/13/2020,18:46:05,0.47,7.1017
3435,495,115,103,4/22/2020,12:36:40,1.67,21.7601
3436,409,104,103,11/9/2020,16:54:50,1.25,16.2875
3437,252,132,110,10/12/2020,17:45:46,0.43,5.8523
3438,799,115,100,4/13/2020,16:17:31,1.17,16.029
3439,506,133,112,4/18/2020,15:40:30,0.49,7.2128
3440,511,125,105,3/6/2020,16:01:47,0.62,8.928
3441,324,116,107,3/13/2020,19:27:23,1.59,13.4673
3442,1091,104,109,5/8/2020,13:55:43,2.01,16.2207
3443,230,133,114,6/26/2020,11:41:38,1.59,22.7529
3444,892,107,119,5/30/2020,14:02:07,0.33,4.1349
3445,505,108,100,10/26/2020,13:32:58,1.97,26.989
3446,894,108,101,1/11/2020,13:46:33,0.49,4.3757
3447,995,119,119,12/14/2020,14:27:10,2.14,26.8142
3448,563,119,109,7/11/2020,15:18:22,1.15,9.2805
3449,342,137,105,12/30/2020,14:30:41,1.25,18
3450,820,108,111,11/20/2020,13:00:29,1.38,10.3914
3451,876,100,111,1/30/2020,13:16:03,2.27,17.0931
3452,764,104,112,2/8/2020,21:24:06,1.39,20.4608
3453,568,128,101,11/8/2020,19:37:34,1.66,14.8238
3454,930,136,116,10/10/2020,20:43:56,2.05,16.441
3455,804,106,119,9/25/2020,13:45:16,0.35,4.3855
3456,699,114,113,1/27/2020,20:58:35,1.47,14.7882
3457,459,134,118,8/5/2020,15:43:21,2.1,30.681
3458,1058,131,108,11/24/2020,19:10:44,0.58,5.3244
3459,212,107,112,1/4/2020,14:10:19,1.9,27.968
